id,Finished.Recruitment,RecordedDate.Recruitment,Group,Finished.D2,RecordedDate.D2,AnxietyD2_OnEdge,AnxietyD2_Uneasy,AnxietyD2_Anxious,VigorD2_Vigorous,VigorD2_Cheerful,VigorD2_Lively,PANASD2_1_Attentive,PANASD2_2_Interested,PANASD2_3_Alert,PANASD2_4_Excited,PANASD2_5_Enthusiastic,PANASD2_6_Inspired,PANASD2_7_Proud,PANASD2_8_Determined,PANASD2_9_Strong,PANASD2_10_Active,PANASD2_11_Distressed,PANASD2_12_Upset,PANASD2_13_Hostile,PANASD2_14_Irritable,PANASD2_15_Scared,PANASD2_16_Afraid,PANASD2_17_Ashamed,PANASD2_18_Guilty,PANASD2_19_Nervous,PANASD2_20_Jittery,PA.Anchor.Before,NA.Anchor.Before,PA.Anchor.After,NA.Anchor.After,Anchor.Position,Exclude_SameAll.D2,Exclude_Missing.D2,Finished.D1,RecordedDate.D1,AnxietyD1_OnEdge,AnxietyD1_Uneasy,AnxietyD1_Anxious,VigorD1_Vigorous,VigorD1_Cheerful,VigorD1_Lively,PANASD1_1_Attentive,PANASD1_2_Interested,PANASD1_3_Alert,PANASD1_4_Excited,PANASD1_5_Enthusiastic,PANASD1_6_Inspired,PANASD1_7_Proud,PANASD1_8_Determined,PANASD1_9_Strong,PANASD1_10_Active,PANASD1_11_Distressed,PANASD1_12_Upset,PANASD1_13_Hostile,PANASD1_14_Irritable,PANASD1_15_Scared,PANASD1_16_Afraid,PANASD1_17_Ashamed,PANASD1_18_Guilty,PANASD1_19_Nervous,PANASD1_20_Jittery,Exclude_SameAll.D1,Exclude_Missing.D1,age,Current.Country.of.Residence,Gender.identity,Nationality,Sex
068d544635fb06ab0a81a9a9f9154240,TRUE,19/07/2021 15:32,Later Start,1,21/07/2021 13:38,2,3,4,2,3,2,3,3,4,3,2,2,2,3,2,2,2,2,1,4,4,4,1,2,4,4,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,Portugal,Female,Portugal,Female
068eba6c68e9cee30e1aab9a2be22b5b,TRUE,19/07/2021 15:00,Later Start,1,21/07/2021 13:03,1,1,2,4,3,3,4,5,2,3,4,3,3,4,3,4,1,2,1,1,2,1,1,1,2,1,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33,Greece,Male,Greece,Male
0693ade836060961481cb23f25fa6ebd,TRUE,19/07/2021 14:08,Later Start,1,21/07/2021 18:48,2,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,2,2,1,2,2,2,1,3,3,3,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,Ireland,Female,Ireland,Female
0693af9a95fdab8cd24d9051407dad70,TRUE,19/07/2021 15:46,Earlier Start,1,21/07/2021 19:29,1,1,1,3,4,4,3,4,2,4,4,3,4,3,4,2,3,1,1,3,1,1,1,2,1,3,NA,NA,3,3,Anchor After,0,0,TRUE,20/07/2021 19:29,1,1,1,3,4,4,4,4,2,4,4,2,4,4,4,4,1,1,1,3,1,1,1,3,1,3,0,0,21,Portugal,Female,Portugal,Female
06ddcb7c88dc7f8867b05ab8467e2db0,TRUE,19/07/2021 14:50,Later Start,1,21/07/2021 16:02,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,4,2,1,4,3,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33,South Africa,Female,South Africa,Female
06dfcf9013499c20642464c609f290af,TRUE,19/07/2021 15:34,Earlier Start,1,21/07/2021 13:23,1,1,1,3,4,4,3,4,3,3,4,2,3,4,3,3,1,1,1,1,1,1,1,1,1,1,NA,NA,4,2,Anchor After,0,0,TRUE,20/07/2021 13:18,1,1,2,3,4,3,2,3,2,2,2,1,1,3,2,2,1,1,1,2,1,1,1,1,1,1,0,0,42,Portugal,Female,Portugal,Female
06fabd02a7e9304f25eaa36196c9aa05,TRUE,19/07/2021 15:10,Later Start,1,21/07/2021 15:54,4,4,4,2,2,2,2,2,3,3,4,2,2,3,2,2,2,4,3,4,4,4,4,4,4,3,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,Mexico,Female,Mexico,Female
06fbf861b528f73c553d04d50e72732e,TRUE,19/07/2021 14:31,Later Start,1,21/07/2021 14:01,2,1,2,4,4,4,4,5,4,4,4,4,5,5,4,4,2,1,4,2,1,1,1,1,1,1,NA,NA,4,1,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,South Africa,Female,South Africa,Female
06feaec7dec660644c5359baa949ea48,TRUE,19/07/2021 15:23,Later Start,1,21/07/2021 17:27,1,2,2,3,3,3,4,4,3,3,3,3,4,4,3,4,3,2,1,3,2,2,1,1,2,2,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,Italy,Male,Italy,Male
07068f954814b508cf66614704f254d1,TRUE,19/07/2021 15:38,Later Start,1,21/07/2021 13:02,2,3,3,2,2,2,2,2,3,1,1,1,1,1,1,1,2,3,1,3,2,3,3,3,4,1,3,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,Poland,Rather not say,Poland,Female
0771ef83da37c933318cb8fb3fa27031,TRUE,19/07/2021 15:33,Later Start,1,21/07/2021 15:13,3,3,2,1,1,2,2,1,1,1,1,1,1,1,2,1,3,2,2,2,1,1,1,2,2,3,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,Portugal,Female,Portugal,Female
0772bb5fa01b06062a427a9317c5017f,TRUE,19/07/2021 14:34,Earlier Start,1,21/07/2021 14:00,2,3,4,2,4,4,5,4,5,4,4,3,3,4,5,3,3,3,3,4,2,3,3,5,2,3,4,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 14:37,3,4,3,4,4,3,3,4,3,4,2,3,4,3,5,4,4,2,3,3,4,2,4,4,3,2,0,0,25,South Africa,Rather not say,South Africa,Male
079b9ce3494d03effd42be35f5531a28,TRUE,19/07/2021 14:46,Earlier Start,1,21/07/2021 13:10,1,1,2,4,4,4,4,4,2,4,4,2,3,3,4,2,2,1,2,3,1,1,1,1,1,3,3,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 19:08,1,1,2,3,3,4,3,5,2,4,4,4,3,3,3,4,1,1,3,3,1,1,1,1,2,3,0,0,28,Israel,Female,Israel,Female
07fcab9eafe1158e960a9a7f4751f7a3,TRUE,19/07/2021 15:37,Later Start,1,21/07/2021 13:25,1,1,1,3,4,4,3,4,3,3,4,3,2,4,3,4,1,1,1,1,1,1,1,1,1,1,NA,NA,5,1,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41,Switzerland,Male,South Africa,Male
085ef45b69c96836087b817f632b680e,TRUE,19/07/2021 14:48,Later Start,1,21/07/2021 17:18,5,5,5,5,5,5,5,5,2,5,4,4,3,4,4,5,3,3,2,2,2,3,4,3,4,3,NA,NA,3,2,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,Spain,Female,Spain,Female
0877948fc443933f5fba92d12bf2391a,TRUE,19/07/2021 13:40,Earlier Start,1,21/07/2021 13:04,1,1,1,1,3,3,3,3,3,3,3,3,1,4,4,3,1,1,1,1,1,1,1,1,1,1,3,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:13,3,3,3,3,3,3,4,4,4,3,3,3,3,4,4,2,1,2,1,4,1,1,1,1,1,1,0,0,31,South Africa,Female,South Africa,Female
087fde2da8cc3ae3677734ca31327bb3,TRUE,19/07/2021 15:31,Later Start,1,21/07/2021 13:21,3,4,3,1,2,2,3,3,4,2,2,2,2,3,3,3,4,3,2,4,4,3,1,2,3,3,NA,NA,3,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,South Africa,Female,DATA EXPIRED,Female
08ad805b7d0af25e7b5a0b38de453bae,TRUE,19/07/2021 14:33,Earlier Start,1,21/07/2021 13:10,1,1,1,2,3,3,4,4,4,3,3,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,NA,NA,4,1,Anchor After,0,0,TRUE,20/07/2021 14:51,3,3,2,2,1,1,3,2,3,1,2,2,2,3,2,1,2,2,1,3,1,1,3,1,3,2,0,0,21,South Africa,Male,South Africa,Male
08d6a75634e176c0059c66c9dc4476ca,TRUE,19/07/2021 14:20,Earlier Start,1,21/07/2021 14:45,5,4,3,2,2,2,1,1,4,1,1,3,1,2,5,1,4,3,5,4,1,1,3,1,1,1,NA,NA,1,5,Anchor After,0,0,TRUE,20/07/2021 15:46,1,1,1,3,3,3,3,4,4,3,4,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,0,0,22,Mexico,Male,Mexico,Male
08e7321939d4c629045c73ad10befdac,TRUE,19/07/2021 15:20,Earlier Start,1,21/07/2021 14:23,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 19:31,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,0,0,24,Israel,Male,Israel,Male
0906011dce47e1f451c3bbe756910813,TRUE,19/07/2021 15:25,Earlier Start,1,21/07/2021 13:04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,NA,NA,3,3,Anchor After,0,0,TRUE,20/07/2021 13:12,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,28,United Kingdom,Female,Portugal,Female
0907f8b5757f32fdb466ea290e4de49e,TRUE,19/07/2021 15:19,Earlier Start,1,21/07/2021 13:04,1,1,1,2,3,3,2,3,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,NA,NA,4,2,Anchor After,0,0,TRUE,20/07/2021 13:01,1,1,1,3,3,3,2,4,1,2,4,4,1,3,1,3,1,1,1,2,1,1,1,1,2,1,0,0,21,Poland,Male,Poland,Male
090969b0820b3bbb57960476cb09210f,TRUE,19/07/2021 14:34,Later Start,1,21/07/2021 13:07,2,3,4,2,3,2,3,2,4,3,2,2,4,2,3,2,2,3,3,3,3,4,5,3,3,3,NA,NA,4,2,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,Spain,Male,Spain,Male
09159d9b1c96cd546bb0f72813c3d180,TRUE,19/07/2021 15:05,Later Start,1,21/07/2021 17:09,1,1,2,3,3,4,3,3,3,3,3,2,3,3,3,3,2,1,1,3,1,1,1,1,2,2,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,Portugal,Male,Portugal,Male
09534cd944d84138afdfaba1ed412f44,TRUE,19/07/2021 15:05,Later Start,1,21/07/2021 17:13,2,1,3,1,1,1,3,3,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,South Africa,Female,South Africa,Female
096fb7d266a076bc95a677d5ce9f4917,TRUE,19/07/2021 15:32,Earlier Start,1,21/07/2021 13:04,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,4,3,2,2,4,3,3,NA,NA,3,2,Anchor After,0,0,TRUE,20/07/2021 13:06,4,4,4,1,1,1,2,2,3,1,1,1,1,2,1,1,4,3,3,5,4,4,3,4,4,4,0,0,21,Portugal,Female,Portugal,Female
09b0afa7b09c35c6e2f9d5978c19c8a7,TRUE,19/07/2021 14:59,Earlier Start,1,21/07/2021 17:10,1,3,1,3,4,4,3,3,2,3,2,2,2,3,2,4,3,1,1,3,1,2,1,1,2,2,NA,NA,3,3,Anchor After,0,0,TRUE,20/07/2021 14:53,2,2,3,3,4,3,4,4,3,4,3,4,4,3,2,3,2,2,1,1,1,1,1,1,2,2,0,0,22,Portugal,Male,Portugal,Male
0a4dc46c9948672c99cb6b33aa0eb766,TRUE,19/07/2021 14:58,Earlier Start,1,21/07/2021 19:04,3,1,3,4,5,2,4,5,4,5,3,5,5,5,5,5,1,1,1,1,1,1,1,1,2,3,5,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:27,2,1,1,5,5,5,5,5,5,5,4,5,5,5,5,5,1,2,3,1,1,1,1,1,2,4,0,0,29,South Africa,Male,South Africa,Male
0a658c125f74a97e80b93b7082beda62,TRUE,19/07/2021 15:18,Later Start,1,21/07/2021 13:04,4,3,4,2,3,3,3,4,2,2,4,4,4,4,3,3,4,4,3,5,5,4,2,2,5,4,NA,NA,5,2,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35,South Africa,Female,Nigeria,Female
0a7bdfa5d4162c65ba5d6ceb1ca6b2be,TRUE,19/07/2021 15:37,Earlier Start,1,21/07/2021 16:42,1,1,1,1,4,3,1,1,3,4,1,2,3,1,1,4,2,2,1,1,3,2,1,1,2,1,NA,NA,3,4,Anchor After,0,0,TRUE,20/07/2021 17:16,1,1,1,2,4,3,2,3,1,3,1,1,1,2,2,1,4,1,2,4,1,1,2,1,1,1,0,0,19,United Kingdom,Male,United Kingdom,Male
0aa90aa8703dd69af35a22452a7ff552,TRUE,19/07/2021 15:41,Earlier Start,1,21/07/2021 13:48,1,1,2,3,4,3,4,3,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,4,3,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:43,3,3,4,4,4,4,3,3,4,3,3,3,3,3,4,4,1,1,1,1,2,3,1,1,3,2,0,0,26,South Africa,Male,South Africa,Male
0ad04b3c4466a10895da9bc8c2a4f96f,TRUE,19/07/2021 15:18,Earlier Start,1,21/07/2021 15:17,1,1,1,3,3,3,5,4,1,4,4,4,4,1,3,4,1,1,1,1,1,1,1,1,1,1,4,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 16:04,1,1,1,4,3,3,5,4,1,3,4,4,3,1,3,3,1,1,1,1,1,1,1,1,1,1,0,0,19,Poland,Male,Poland,Male
0b57c1cbec2d86e422a930fc1d325158,TRUE,19/07/2021 15:21,Later Start,1,21/07/2021 16:34,3,3,3,3,3,4,2,3,1,3,3,2,2,3,2,2,2,3,2,2,1,1,1,3,3,2,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Portugal,Male,Portugal,Male
0b5ae701dd97363e42d07193b8c3aa53,TRUE,19/07/2021 15:01,Earlier Start,1,21/07/2021 13:34,1,1,1,3,3,3,4,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,3,1,Anchor After,0,0,TRUE,20/07/2021 19:07,1,3,2,1,2,2,4,4,4,1,3,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,0,0,45,Ireland,Female,Ireland,Female
0b7042f34e3b80bf656319f8245ad4d1,TRUE,19/07/2021 14:52,Later Start,1,21/07/2021 13:04,1,2,2,3,4,3,4,4,4,4,4,4,4,4,3,4,4,2,1,2,1,1,1,1,1,2,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,42,Portugal,Female,Portugal,Female
0b7a51204016d9d799d7779c04eb67a3,TRUE,19/07/2021 14:58,Later Start,1,21/07/2021 13:07,2,3,3,3,3,4,4,4,2,2,3,4,2,3,3,4,2,1,1,1,2,3,2,2,2,4,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,Denmark,Genderqueer/Gender Non Conforming,China,Female
0b8c58b1c02ee351b86bbc56cf16962f,TRUE,19/07/2021 15:23,Later Start,1,21/07/2021 15:27,2,2,2,2,3,3,3,3,2,4,3,4,3,3,4,4,3,2,3,4,2,2,3,3,2,2,NA,NA,3,3,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,Poland,Male,Poland,Male
0c04d63a6c52776202112ac3f2ab7ad9,TRUE,19/07/2021 15:05,Earlier Start,1,21/07/2021 13:02,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,NA,NA,3,3,Anchor After,0,0,TRUE,20/07/2021 13:27,1,2,2,1,1,1,3,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,19,Portugal,Male,Portugal,Male
0c39af14ae87c7f7b6c2d0d5ca0a6b8b,TRUE,19/07/2021 14:48,Later Start,1,21/07/2021 13:29,4,4,5,2,1,3,4,3,4,1,3,1,2,3,2,2,5,3,3,5,1,1,1,3,4,3,NA,NA,2,4,Anchor After,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,South Africa,Male,South Africa,Male
0c47ae2f9ca16527c4828e9e64c847c6,TRUE,19/07/2021 14:49,Earlier Start,1,21/07/2021 13:03,2,2,3,4,4,4,3,4,3,4,4,4,3,4,4,2,2,3,3,3,3,2,2,2,2,3,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 13:04,2,2,3,3,2,4,4,3,3,3,3,3,3,3,3,2,2,2,3,4,3,4,2,1,4,2,0,0,23,Portugal,Female,Portugal,Female
0cecd4a82274bac3964233e2609ce957,TRUE,19/07/2021 15:32,Earlier Start,1,21/07/2021 13:03,2,2,2,3,4,3,2,3,3,4,4,2,2,4,4,2,3,1,1,2,1,1,1,1,2,2,NA,NA,3,3,Anchor After,0,0,TRUE,20/07/2021 17:47,3,2,3,3,3,3,3,4,4,4,2,3,1,4,4,2,4,5,2,3,1,1,1,1,3,4,0,0,22,Portugal,Female,Portugal,Female
0d09323417f0fb98e496d33d8583ac64,TRUE,19/07/2021 15:39,Later Start,1,21/07/2021 15:25,1,1,2,3,3,3,4,4,2,4,3,4,3,4,3,3,4,1,1,1,1,1,1,1,1,1,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21,Portugal,Male,Portugal,Male
0d1cdcfa174659b3ae3167d6f548a23a,TRUE,19/07/2021 14:24,Earlier Start,1,21/07/2021 14:02,1,3,2,5,4,4,2,4,4,4,4,3,4,3,4,3,1,1,1,1,1,1,1,1,2,1,NA,NA,4,3,Anchor After,0,0,TRUE,20/07/2021 16:02,1,2,1,4,3,4,4,4,1,2,3,1,3,4,2,3,2,1,1,1,1,1,1,1,1,1,0,0,21,Israel,Female,Israel,Female
0d25d95211653a68be80991c80a65305,TRUE,19/07/2021 14:35,Later Start,1,21/07/2021 14:18,2,3,3,3,2,3,3,2,2,2,1,1,3,1,1,2,2,3,2,1,2,2,2,2,2,2,2,4,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,Poland,Female,Poland,Female
0d31b64f510aa73d7843b5dff97c3285,TRUE,19/07/2021 15:29,Later Start,1,21/07/2021 15:11,5,5,5,1,1,1,2,3,5,1,2,2,2,5,1,1,5,5,3,5,5,5,5,5,5,5,2,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,Poland,Female,Poland,Female
0d37b780d24a2c6019047a0a6484ec86,TRUE,19/07/2021 15:32,Earlier Start,1,21/07/2021 13:06,2,3,3,3,4,4,4,3,3,4,3,4,4,4,4,5,3,3,3,3,4,2,2,2,3,3,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 16:01,2,3,4,3,5,5,4,3,4,4,4,4,4,4,4,5,3,3,4,3,2,3,3,2,2,3,0,0,24,South Africa,Female,South Africa,Female
0d5e9967e92fa9ff783fe2c8a6630ded,TRUE,19/07/2021 15:03,Later Start,1,21/07/2021 18:49,3,2,3,3,3,4,2,3,3,4,2,2,3,4,4,4,3,4,3,3,2,1,2,2,3,4,2,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,Czech Republic,Male,Czech Republic,Male
0d60294806ef4eab6fa731811790d6bf,TRUE,19/07/2021 14:30,Earlier Start,1,21/07/2021 15:36,2,2,1,3,2,4,4,5,1,4,5,4,3,4,3,3,1,2,1,2,3,2,2,2,2,2,NA,NA,5,2,Anchor After,0,0,TRUE,20/07/2021 15:05,5,5,5,2,1,2,2,2,4,1,3,1,1,2,3,2,4,3,3,2,2,4,2,3,2,1,0,0,23,South Africa,Male,South Africa,Male
0d7268fd493caa0ab11eccd59376a30d,TRUE,19/07/2021 14:50,Earlier Start,1,21/07/2021 17:45,2,2,3,1,2,2,3,3,3,2,3,2,1,2,2,2,2,2,2,2,1,1,1,1,3,2,NA,NA,3,4,Anchor After,0,0,TRUE,20/07/2021 14:36,2,3,3,2,3,2,3,3,2,1,2,1,2,2,2,2,1,2,2,3,2,2,1,1,1,1,0,0,38,United Kingdom,Female,Sweden,Female
0e1fb671c2a67bd4f76e7dcb85aca012,TRUE,19/07/2021 15:22,Later Start,1,21/07/2021 14:54,2,3,3,1,4,2,2,3,2,3,3,2,2,2,2,1,2,3,1,1,1,2,1,1,2,1,3,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26,United Kingdom,Genderqueer/Gender Non Conforming,United Kingdom,Male
0e3a83b6264cfa455518ed757e7bc749,TRUE,19/07/2021 15:36,Later Start,1,21/07/2021 13:11,3,3,3,2,2,2,2,3,3,3,2,3,3,3,3,3,1,1,1,2,1,1,1,2,2,2,4,2,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,39,United Kingdom,Female,United Kingdom,Female
0e4c32d439c3056d0e43c592d1a9f093,TRUE,19/07/2021 15:18,Earlier Start,1,21/07/2021 13:40,3,3,4,2,2,2,3,2,3,2,2,2,2,3,4,2,3,2,2,3,2,1,2,3,3,2,4,2,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 16:44,5,3,4,2,2,2,3,2,5,1,1,3,2,2,2,2,4,3,2,4,4,4,1,2,4,4,0,0,24,Portugal,Female,Portugal,Female
0eca792e63352eab6c41da936f58905d,TRUE,19/07/2021 15:27,Earlier Start,1,21/07/2021 13:02,5,5,5,1,1,1,3,1,3,2,1,1,1,1,1,1,5,5,5,5,5,5,4,5,5,3,NA,NA,2,4,Anchor After,0,0,TRUE,20/07/2021 13:34,5,5,5,1,1,2,2,2,3,1,1,2,1,1,2,1,5,5,3,5,5,5,5,5,5,3,0,0,22,Italy,Male,Romania,Male
0f0dc9c3198d3331960c6f247f10a46f,TRUE,19/07/2021 15:05,Earlier Start,1,21/07/2021 13:45,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,1,1,1,3,2,NA,NA,1,5,Anchor After,0,0,TRUE,20/07/2021 15:01,2,1,1,4,4,3,3,3,1,3,4,4,3,4,4,4,3,2,2,1,1,1,1,1,2,2,0,0,21,Poland,Male,Poland,Male
0f16019096e4f175881e5613c5abd7b9,TRUE,19/07/2021 15:07,Later Start,1,21/07/2021 13:13,4,4,5,2,3,2,2,3,4,2,2,2,3,3,2,2,4,5,3,4,3,2,3,4,4,4,2,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,Chile,Genderqueer/Gender Non Conforming,Chile,Female
0f180068591819588ae25f0210f2f70f,TRUE,19/07/2021 15:08,Earlier Start,1,21/07/2021 13:48,1,1,1,4,3,3,3,4,3,3,2,1,1,3,4,1,4,3,3,4,1,3,4,1,1,3,5,1,NA,NA,Anchor Before,0,0,TRUE,20/07/2021 18:08,2,3,3,2,4,1,4,5,3,4,4,4,4,5,4,3,2,2,2,2,4,3,2,2,4,1,0,0,19,Poland,Female,Poland,Female
0f6d837ed9e840ffbdf4678b9ce90ab8,TRUE,19/07/2021 14:47,Later Start,1,21/07/2021 17:20,3,1,2,4,5,5,4,4,4,4,5,5,4,4,4,5,2,2,1,2,2,2,2,1,3,2,5,3,NA,NA,Anchor Before,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19,South Africa,Male,South Africa,Male
